ENP1: rounded = 5, raw = 5.000000, rounded_increase = 0.0, calc = ENP1 = 5 (raw 5.000000)
ENP834: rounded = 4999, raw = 4998.844812, rounded_increase = 0, calc = [4998.833144 + (5000.000000 - 4998.833144) x 1.00%]
ENP835: rounded = 4999, raw = 4998.856364, rounded_increase = 0, calc = [4998.844812 + (5000.000000 - 4998.844812) x 1.00%]
ENP836: rounded = 4999, raw = 4998.867800, rounded_increase = 0, calc = [4998.856364 + (5000.000000 - 4998.856364) x 1.00%]
ENP837: rounded = 4999, raw = 4998.879122, rounded_increase = 0, calc = [4998.867800 + (5000.000000 - 4998.867800) x 1.00%]
ENP838: rounded = 4999, raw = 4998.890331, rounded_increase = 0, calc = [4998.879122 + (5000.000000 - 4998.879122) x 1.00%]
ENP839: rounded = 4999, raw = 4998.901428, rounded_increase = 0, calc = [4998.890331 + (5000.000000 - 4998.890331) x 1.00%]
ENP840: rounded = 4999, raw = 4998.912414, rounded_increase = 0, calc = [4998.901428 + (5000.000000 - 4998.901428) x 1.00%]
ENP841: rounded = 4999, raw = 4998.923289, rounded_increase = 0, calc = [4998.912414 + (5000.000000 - 4998.912414) x 1.00%]
ENP842: rounded = 4999, raw = 4998.934057, rounded_increase = 0, calc = [4998.923289 + (5000.000000 - 4998.923289) x 1.00%]
ENP843: rounded = 4999, raw = 4998.944716, rounded_increase = 0, calc = [4998.934057 + (5000.000000 - 4998.934057) x 1.00%]
ENP844: rounded = 4999, raw = 4998.955269, rounded_increase = 0, calc = [4998.944716 + (5000.000000 - 4998.944716) x 1.00%]
ENP845: rounded = 4999, raw = 4998.965716, rounded_increase = 0, calc = [4998.955269 + (5000.000000 - 4998.955269) x 1.00%]
ENP846: rounded = 4999, raw = 4998.976059, rounded_increase = 0, calc = [4998.965716 + (5000.000000 - 4998.965716) x 1.00%]
ENP847: rounded = 4999, raw = 4998.986298, rounded_increase = 0, calc = [4998.976059 + (5000.000000 - 4998.976059) x 1.00%]
ENP848: rounded = 4999, raw = 4998.996435, rounded_increase = 0, calc = [4998.986298 + (5000.000000 - 4998.986298) x 1.00%]
ENP849: rounded = 4999, raw = 4999.006471, rounded_increase = 0, calc = [4998.996435 + (5000.000000 - 4998.996435) x 1.00%]
ENP850: rounded = 4999, raw = 4999.016406, rounded_increase = 0, calc = [4999.006471 + (5000.000000 - 4999.006471) x 1.00%]
ENP851: rounded = 4999, raw = 4999.026242, rounded_increase = 0, calc = [4999.016406 + (5000.000000 - 4999.016406) x 1.00%]
ENP852: rounded = 4999, raw = 4999.035980, rounded_increase = 0, calc = [4999.026242 + (5000.000000 - 4999.026242) x 1.00%]
ENP853: rounded = 4999, raw = 4999.045620, rounded_increase = 0, calc = [4999.035980 + (5000.000000 - 4999.035980) x 1.00%]
ENP854: rounded = 4999, raw = 4999.055164, rounded_increase = 0, calc = [4999.045620 + (5000.000000 - 4999.045620) x 1.00%]
ENP855: rounded = 4999, raw = 4999.064612, rounded_increase = 0, calc = [4999.055164 + (5000.000000 - 4999.055164) x 1.00%]
ENP856: rounded = 4999, raw = 4999.073966, rounded_increase = 0, calc = [4999.064612 + (5000.000000 - 4999.064612) x 1.00%]
ENP857: rounded = 4999, raw = 4999.083226, rounded_increase = 0, calc = [4999.073966 + (5000.000000 - 4999.073966) x 1.00%]
ENP858: rounded = 4999, raw = 4999.092394, rounded_increase = 0, calc = [4999.083226 + (5000.000000 - 4999.083226) x 1.00%]
ENP859: rounded = 4999, raw = 4999.101470, rounded_increase = 0, calc = [4999.092394 + (5000.000000 - 4999.092394) x 1.00%]
ENP860: rounded = 4999, raw = 4999.110456, rounded_increase = 0, calc = [4999.101470 + (5000.000000 - 4999.101470) x 1.00%]
ENP861: rounded = 4999, raw = 4999.119351, rounded_increase = 0, calc = [4999.110456 + (5000.000000 - 4999.110456) x 1.00%]
ENP862: rounded = 4999, raw = 4999.128157, rounded_increase = 0, calc = [4999.119351 + (5000.000000 - 4999.119351) x 1.00%]
ENP863: rounded = 4999, raw = 4999.136876, rounded_increase = 0, calc = [4999.128157 + (5000.000000 - 4999.128157) x 1.00%]
ENP864: rounded = 4999, raw = 4999.145507, rounded_increase = 0, calc = [4999.136876 + (5000.000000 - 4999.136876) x 1.00%]
ENP865: rounded = 4999, raw = 4999.154052, rounded_increase = 0, calc = [4999.145507 + (5000.000000 - 4999.145507) x 1.00%]
ENP866: rounded = 4999, raw = 4999.162512, rounded_increase = 0, calc = [4999.154052 + (5000.000000 - 4999.154052) x 1.00%]
ENP867: rounded = 4999, raw = 4999.170886, rounded_increase = 0, calc = [4999.162512 + (5000.000000 - 4999.162512) x 1.00%]
ENP868: rounded = 4999, raw = 4999.179178, rounded_increase = 0, calc = [4999.170886 + (5000.000000 - 4999.170886) x 1.00%]
ENP869: rounded = 4999, raw = 4999.187386, rounded_increase = 0, calc = [4999.179178 + (5000.000000 - 4999.179178) x 1.00%]
ENP870: rounded = 4999, raw = 4999.195512, rounded_increase = 0, calc = [4999.187386 + (5000.000000 - 4999.187386) x 1.00%]
ENP871: rounded = 4999, raw = 4999.203557, rounded_increase = 0, calc = [4999.195512 + (5000.000000 - 4999.195512) x 1.00%]
ENP872: rounded = 4999, raw = 4999.211521, rounded_increase = 0, calc = [4999.203557 + (5000.000000 - 4999.203557) x 1.00%]
ENP873: rounded = 4999, raw = 4999.219406, rounded_increase = 0, calc = [4999.211521 + (5000.000000 - 4999.211521) x 1.00%]
ENP874: rounded = 4999, raw = 4999.227212, rounded_increase = 0, calc = [4999.219406 + (5000.000000 - 4999.219406) x 1.00%]
ENP875: rounded = 4999, raw = 4999.234940, rounded_increase = 0, calc = [4999.227212 + (5000.000000 - 4999.227212) x 1.00%]
ENP876: rounded = 4999, raw = 4999.242590, rounded_increase = 0, calc = [4999.234940 + (5000.000000 - 4999.234940) x 1.00%]
ENP877: rounded = 4999, raw = 4999.250165, rounded_increase = 0, calc = [4999.242590 + (5000.000000 - 4999.242590) x 1.00%]
ENP878: rounded = 4999, raw = 4999.257663, rounded_increase = 0, calc = [4999.250165 + (5000.000000 - 4999.250165) x 1.00%]
ENP879: rounded = 4999, raw = 4999.265086, rounded_increase = 0, calc = [4999.257663 + (5000.000000 - 4999.257663) x 1.00%]
ENP880: rounded = 4999, raw = 4999.272435, rounded_increase = 0, calc = [4999.265086 + (5000.000000 - 4999.265086) x 1.00%]
ENP881: rounded = 4999, raw = 4999.279711, rounded_increase = 0, calc = [4999.272435 + (5000.000000 - 4999.272435) x 1.00%]
ENP882: rounded = 4999, raw = 4999.286914, rounded_increase = 0, calc = [4999.279711 + (5000.000000 - 4999.279711) x 1.00%]
ENP883: rounded = 4999, raw = 4999.294045, rounded_increase = 0, calc = [4999.286914 + (5000.000000 - 4999.286914) x 1.00%]
ENP884: rounded = 4999, raw = 4999.301104, rounded_increase = 0, calc = [4999.294045 + (5000.000000 - 4999.294045) x 1.00%]
ENP885: rounded = 4999, raw = 4999.308093, rounded_increase = 0, calc = [4999.301104 + (5000.000000 - 4999.301104) x 1.00%]
ENP886: rounded = 4999, raw = 4999.315012, rounded_increase = 0, calc = [4999.308093 + (5000.000000 - 4999.308093) x 1.00%]
ENP887: rounded = 4999, raw = 4999.321862, rounded_increase = 0, calc = [4999.315012 + (5000.000000 - 4999.315012) x 1.00%]
ENP888: rounded = 4999, raw = 4999.328644, rounded_increase = 0, calc = [4999.321862 + (5000.000000 - 4999.321862) x 1.00%]
ENP889: rounded = 4999, raw = 4999.335357, rounded_increase = 0, calc = [4999.328644 + (5000.000000 - 4999.328644) x 1.00%]
ENP890: rounded = 4999, raw = 4999.342004, rounded_increase = 0, calc = [4999.335357 + (5000.000000 - 4999.335357) x 1.00%]
ENP891: rounded = 4999, raw = 4999.348584, rounded_increase = 0, calc = [4999.342004 + (5000.000000 - 4999.342004) x 1.00%]
ENP892: rounded = 4999, raw = 4999.355098, rounded_increase = 0, calc = [4999.348584 + (5000.000000 - 4999.348584) x 1.00%]
ENP893: rounded = 4999, raw = 4999.361547, rounded_increase = 0, calc = [4999.355098 + (5000.000000 - 4999.355098) x 1.00%]
ENP894: rounded = 4999, raw = 4999.367931, rounded_increase = 0, calc = [4999.361547 + (5000.000000 - 4999.361547) x 1.00%]
ENP895: rounded = 4999, raw = 4999.374252, rounded_increase = 0, calc = [4999.367931 + (5000.000000 - 4999.367931) x 1.00%]
ENP896: rounded = 4999, raw = 4999.380509, rounded_increase = 0, calc = [4999.374252 + (5000.000000 - 4999.374252) x 1.00%]
ENP897: rounded = 4999, raw = 4999.386704, rounded_increase = 0, calc = [4999.380509 + (5000.000000 - 4999.380509) x 1.00%]
ENP898: rounded = 4999, raw = 4999.392837, rounded_increase = 0, calc = [4999.386704 + (5000.000000 - 4999.386704) x 1.00%]
ENP899: rounded = 4999, raw = 4999.398909, rounded_increase = 0, calc = [4999.392837 + (5000.000000 - 4999.392837) x 1.00%]
ENP900: rounded = 4999, raw = 4999.404920, rounded_increase = 0, calc = [4999.398909 + (5000.000000 - 4999.398909) x 1.00%]
ENP901: rounded = 4999, raw = 4999.410871, rounded_increase = 0, calc = [4999.404920 + (5000.000000 - 4999.404920) x 1.00%]
ENP902: rounded = 4999, raw = 4999.416762, rounded_increase = 0, calc = [4999.410871 + (5000.000000 - 4999.410871) x 1.00%]
ENP903: rounded = 4999, raw = 4999.422594, rounded_increase = 0, calc = [4999.416762 + (5000.000000 - 4999.416762) x 1.00%]
ENP904: rounded = 4999, raw = 4999.428368, rounded_increase = 0, calc = [4999.422594 + (5000.000000 - 4999.422594) x 1.00%]
ENP905: rounded = 4999, raw = 4999.434085, rounded_increase = 0, calc = [4999.428368 + (5000.000000 - 4999.428368) x 1.00%]
ENP906: rounded = 4999, raw = 4999.439744, rounded_increase = 0, calc = [4999.434085 + (5000.000000 - 4999.434085) x 1.00%]
ENP907: rounded = 4999, raw = 4999.445346, rounded_increase = 0, calc = [4999.439744 + (5000.000000 - 4999.439744) x 1.00%]
ENP908: rounded = 4999, raw = 4999.450893, rounded_increase = 0, calc = [4999.445346 + (5000.000000 - 4999.445346) x 1.00%]
ENP909: rounded = 4999, raw = 4999.456384, rounded_increase = 0, calc = [4999.450893 + (5000.000000 - 4999.450893) x 1.00%]
ENP910: rounded = 4999, raw = 4999.461820, rounded_increase = 0, calc = [4999.456384 + (5000.000000 - 4999.456384) x 1.00%]
ENP911: rounded = 4999, raw = 4999.467202, rounded_increase = 0, calc = [4999.461820 + (5000.000000 - 4999.461820) x 1.00%]
ENP912: rounded = 4999, raw = 4999.472530, rounded_increase = 0, calc = [4999.467202 + (5000.000000 - 4999.467202) x 1.00%]
ENP913: rounded = 4999, raw = 4999.477805, rounded_increase = 0, calc = [4999.472530 + (5000.000000 - 4999.472530) x 1.00%]
ENP914: rounded = 4999, raw = 4999.483027, rounded_increase = 0, calc = [4999.477805 + (5000.000000 - 4999.477805) x 1.00%]
ENP915: rounded = 4999, raw = 4999.488196, rounded_increase = 0, calc = [4999.483027 + (5000.000000 - 4999.483027) x 1.00%]
ENP916: rounded = 4999, raw = 4999.493314, rounded_increase = 0, calc = [4999.488196 + (5000.000000 - 4999.488196) x 1.00%]
ENP917: rounded = 4999, raw = 4999.498381, rounded_increase = 0, calc = [4999.493314 + (5000.000000 - 4999.493314) x 1.00%]
ENP918: rounded = 5000, raw = 4999.503397, rounded_increase = 0, calc = [4999.498381 + (5000.000000 - 4999.498381) x 1.00%]
ENP919: rounded = 5000, raw = 4999.508363, rounded_increase = 0, calc = [4999.503397 + (5000.000000 - 4999.503397) x 1.00%]
ENP920: rounded = 5000, raw = 4999.513280, rounded_increase = 0, calc = [4999.508363 + (5000.000000 - 4999.508363) x 1.00%]
ENP921: rounded = 5000, raw = 4999.518147, rounded_increase = 0, calc = [4999.513280 + (5000.000000 - 4999.513280) x 1.00%]
ENP922: rounded = 5000, raw = 4999.522966, rounded_increase = 0, calc = [4999.518147 + (5000.000000 - 4999.518147) x 1.00%]
ENP923: rounded = 5000, raw = 4999.527736, rounded_increase = 0, calc = [4999.522966 + (5000.000000 - 4999.522966) x 1.00%]
ENP924: rounded = 5000, raw = 4999.532459, rounded_increase = 0, calc = [4999.527736 + (5000.000000 - 4999.527736) x 1.00%]
ENP925: rounded = 5000, raw = 4999.537134, rounded_increase = 0, calc = [4999.532459 + (5000.000000 - 4999.532459) x 1.00%]
ENP926: rounded = 5000, raw = 4999.541763, rounded_increase = 0, calc = [4999.537134 + (5000.000000 - 4999.537134) x 1.00%]
ENP927: rounded = 5000, raw = 4999.546345, rounded_increase = 0, calc = [4999.541763 + (5000.000000 - 4999.541763) x 1.00%]
ENP928: rounded = 5000, raw = 4999.550882, rounded_increase = 0, calc = [4999.546345 + (5000.000000 - 4999.546345) x 1.00%]
ENP929: rounded = 5000, raw = 4999.555373, rounded_increase = 0, calc = [4999.550882 + (5000.000000 - 4999.550882) x 1.00%]
ENP930: rounded = 5000, raw = 4999.559819, rounded_increase = 0, calc = [4999.555373 + (5000.000000 - 4999.555373) x 1.00%]
ENP931: rounded = 5000, raw = 4999.564221, rounded_increase = 0, calc = [4999.559819 + (5000.000000 - 4999.559819) x 1.00%]
ENP932: rounded = 5000, raw = 4999.568579, rounded_increase = 0, calc = [4999.564221 + (5000.000000 - 4999.564221) x 1.00%]
ENP933: rounded = 5000, raw = 4999.572893, rounded_increase = 0, calc = [4999.568579 + (5000.000000 - 4999.568579) x 1.00%]
ENP934: rounded = 5000, raw = 4999.577164, rounded_increase = 0, calc = [4999.572893 + (5000.000000 - 4999.572893) x 1.00%]
ENP935: rounded = 5000, raw = 4999.581392, rounded_increase = 0, calc = [4999.577164 + (5000.000000 - 4999.577164) x 1.00%]
ENP936: rounded = 5000, raw = 4999.585578, rounded_increase = 0, calc = [4999.581392 + (5000.000000 - 4999.581392) x 1.00%]
ENP937: rounded = 5000, raw = 4999.589723, rounded_increase = 0, calc = [4999.585578 + (5000.000000 - 4999.585578) x 1.00%]
ENP938: rounded = 5000, raw = 4999.593825, rounded_increase = 0, calc = [4999.589723 + (5000.000000 - 4999.589723) x 1.00%]
ENP939: rounded = 5000, raw = 4999.597887, rounded_increase = 0, calc = [4999.593825 + (5000.000000 - 4999.593825) x 1.00%]
ENP940: rounded = 5000, raw = 4999.601908, rounded_increase = 0, calc = [4999.597887 + (5000.000000 - 4999.597887) x 1.00%]
ENP941: rounded = 5000, raw = 4999.605889, rounded_increase = 0, calc = [4999.601908 + (5000.000000 - 4999.601908) x 1.00%]
ENP942: rounded = 5000, raw = 4999.609830, rounded_increase = 0, calc = [4999.605889 + (5000.000000 - 4999.605889) x 1.00%]
ENP943: rounded = 5000, raw = 4999.613732, rounded_increase = 0, calc = [4999.609830 + (5000.000000 - 4999.609830) x 1.00%]
ENP944: rounded = 5000, raw = 4999.617595, rounded_increase = 0, calc = [4999.613732 + (5000.000000 - 4999.613732) x 1.00%]
ENP945: rounded = 5000, raw = 4999.621419, rounded_increase = 0, calc = [4999.617595 + (5000.000000 - 4999.617595) x 1.00%]
ENP946: rounded = 5000, raw = 4999.625204, rounded_increase = 0, calc = [4999.621419 + (5000.000000 - 4999.621419) x 1.00%]
ENP947: rounded = 5000, raw = 4999.628952, rounded_increase = 0, calc = [4999.625204 + (5000.000000 - 4999.625204) x 1.00%]
ENP948: rounded = 5000, raw = 4999.632663, rounded_increase = 0, calc = [4999.628952 + (5000.000000 - 4999.628952) x 1.00%]
ENP949: rounded = 5000, raw = 4999.636336, rounded_increase = 0, calc = [4999.632663 + (5000.000000 - 4999.632663) x 1.00%]
ENP950: rounded = 5000, raw = 4999.639973, rounded_increase = 0, calc = [4999.636336 + (5000.000000 - 4999.636336) x 1.00%]
ENP951: rounded = 5000, raw = 4999.643573, rounded_increase = 0, calc = [4999.639973 + (5000.000000 - 4999.639973) x 1.00%]
ENP952: rounded = 5000, raw = 4999.647137, rounded_increase = 0, calc = [4999.643573 + (5000.000000 - 4999.643573) x 1.00%]
ENP953: rounded = 5000, raw = 4999.650666, rounded_increase = 0, calc = [4999.647137 + (5000.000000 - 4999.647137) x 1.00%]
ENP954: rounded = 5000, raw = 4999.654159, rounded_increase = 0, calc = [4999.650666 + (5000.000000 - 4999.650666) x 1.00%]
ENP955: rounded = 5000, raw = 4999.657618, rounded_increase = 0, calc = [4999.654159 + (5000.000000 - 4999.654159) x 1.00%]
ENP956: rounded = 5000, raw = 4999.661042, rounded_increase = 0, calc = [4999.657618 + (5000.000000 - 4999.657618) x 1.00%]
ENP957: rounded = 5000, raw = 4999.664431, rounded_increase = 0, calc = [4999.661042 + (5000.000000 - 4999.661042) x 1.00%]
ENP958: rounded = 5000, raw = 4999.667787, rounded_increase = 0, calc = [4999.664431 + (5000.000000 - 4999.664431) x 1.00%]
ENP959: rounded = 5000, raw = 4999.671109, rounded_increase = 0, calc = [4999.667787 + (5000.000000 - 4999.667787) x 1.00%]
ENP960: rounded = 5000, raw = 4999.674398, rounded_increase = 0, calc = [4999.671109 + (5000.000000 - 4999.671109) x 1.00%]
ENP961: rounded = 5000, raw = 4999.677654, rounded_increase = 0, calc = [4999.674398 + (5000.000000 - 4999.674398) x 1.00%]
ENP962: rounded = 5000, raw = 4999.680877, rounded_increase = 0, calc = [4999.677654 + (5000.000000 - 4999.677654) x 1.00%]
ENP963: rounded = 5000, raw = 4999.684069, rounded_increase = 0, calc = [4999.680877 + (5000.000000 - 4999.680877) x 1.00%]
ENP964: rounded = 5000, raw = 4999.687228, rounded_increase = 0, calc = [4999.684069 + (5000.000000 - 4999.684069) x 1.00%]
ENP965: rounded = 5000, raw = 4999.690356, rounded_increase = 0, calc = [4999.687228 + (5000.000000 - 4999.687228) x 1.00%]
ENP966: rounded = 5000, raw = 4999.693452, rounded_increase = 0, calc = [4999.690356 + (5000.000000 - 4999.690356) x 1.00%]
ENP967: rounded = 5000, raw = 4999.696518, rounded_increase = 0, calc = [4999.693452 + (5000.000000 - 4999.693452) x 1.00%]
ENP968: rounded = 5000, raw = 4999.699552, rounded_increase = 0, calc = [4999.696518 + (5000.000000 - 4999.696518) x 1.00%]
ENP969: rounded = 5000, raw = 4999.702557, rounded_increase = 0, calc = [4999.699552 + (5000.000000 - 4999.699552) x 1.00%]
ENP970: rounded = 5000, raw = 4999.705531, rounded_increase = 0, calc = [4999.702557 + (5000.000000 - 4999.702557) x 1.00%]
ENP971: rounded = 5000, raw = 4999.708476, rounded_increase = 0, calc = [4999.705531 + (5000.000000 - 4999.705531) x 1.00%]
ENP972: rounded = 5000, raw = 4999.711391, rounded_increase = 0, calc = [4999.708476 + (5000.000000 - 4999.708476) x 1.00%]
ENP973: rounded = 5000, raw = 4999.714277, rounded_increase = 0, calc = [4999.711391 + (5000.000000 - 4999.711391) x 1.00%]
ENP974: rounded = 5000, raw = 4999.717135, rounded_increase = 0, calc = [4999.714277 + (5000.000000 - 4999.714277) x 1.00%]
ENP975: rounded = 5000, raw = 4999.719963, rounded_increase = 0, calc = [4999.717135 + (5000.000000 - 4999.717135) x 1.00%]
ENP976: rounded = 5000, raw = 4999.722764, rounded_increase = 0, calc = [4999.719963 + (5000.000000 - 4999.719963) x 1.00%]
ENP977: rounded = 5000, raw = 4999.725536, rounded_increase = 0, calc = [4999.722764 + (5000.000000 - 4999.722764) x 1.00%]
ENP978: rounded = 5000, raw = 4999.728281, rounded_increase = 0, calc = [4999.725536 + (5000.000000 - 4999.725536) x 1.00%]
ENP979: rounded = 5000, raw = 4999.730998, rounded_increase = 0, calc = [4999.728281 + (5000.000000 - 4999.728281) x 1.00%]
ENP980: rounded = 5000, raw = 4999.733688, rounded_increase = 0, calc = [4999.730998 + (5000.000000 - 4999.730998) x 1.00%]
ENP981: rounded = 5000, raw = 4999.736351, rounded_increase = 0, calc = [4999.733688 + (5000.000000 - 4999.733688) x 1.00%]
ENP982: rounded = 5000, raw = 4999.738987, rounded_increase = 0, calc = [4999.736351 + (5000.000000 - 4999.736351) x 1.00%]
ENP983: rounded = 5000, raw = 4999.741598, rounded_increase = 0, calc = [4999.738987 + (5000.000000 - 4999.738987) x 1.00%]
ENP984: rounded = 5000, raw = 4999.744182, rounded_increase = 0, calc = [4999.741598 + (5000.000000 - 4999.741598) x 1.00%]
ENP985: rounded = 5000, raw = 4999.746740, rounded_increase = 0, calc = [4999.744182 + (5000.000000 - 4999.744182) x 1.00%]
ENP986: rounded = 5000, raw = 4999.749272, rounded_increase = 0, calc = [4999.746740 + (5000.000000 - 4999.746740) x 1.00%]
ENP987: rounded = 5000, raw = 4999.751780, rounded_increase = 0, calc = [4999.749272 + (5000.000000 - 4999.749272) x 1.00%]
ENP988: rounded = 5000, raw = 4999.754262, rounded_increase = 0, calc = [4999.751780 + (5000.000000 - 4999.751780) x 1.00%]
ENP989: rounded = 5000, raw = 4999.756719, rounded_increase = 0, calc = [4999.754262 + (5000.000000 - 4999.754262) x 1.00%]
ENP990: rounded = 5000, raw = 4999.759152, rounded_increase = 0, calc = [4999.756719 + (5000.000000 - 4999.756719) x 1.00%]
ENP991: rounded = 5000, raw = 4999.761561, rounded_increase = 0, calc = [4999.759152 + (5000.000000 - 4999.759152) x 1.00%]
ENP992: rounded = 5000, raw = 4999.763945, rounded_increase = 0, calc = [4999.761561 + (5000.000000 - 4999.761561) x 1.00%]
ENP993: rounded = 5000, raw = 4999.766305, rounded_increase = 0, calc = [4999.763945 + (5000.000000 - 4999.763945) x 1.00%]
ENP994: rounded = 5000, raw = 4999.768642, rounded_increase = 0, calc = [4999.766305 + (5000.000000 - 4999.766305) x 1.00%]
ENP995: rounded = 5000, raw = 4999.770956, rounded_increase = 0, calc = [4999.768642 + (5000.000000 - 4999.768642) x 1.00%]
ENP996: rounded = 5000, raw = 4999.773246, rounded_increase = 0, calc = [4999.770956 + (5000.000000 - 4999.770956) x 1.00%]
ENP997: rounded = 5000, raw = 4999.775514, rounded_increase = 0, calc = [4999.773246 + (5000.000000 - 4999.773246) x 1.00%]
ENP998: rounded = 5000, raw = 4999.777759, rounded_increase = 0, calc = [4999.775514 + (5000.000000 - 4999.775514) x 1.00%]
ENP999: rounded = 5000, raw = 4999.779981, rounded_increase = 0, calc = [4999.777759 + (5000.000000 - 4999.777759) x 1.00%]
ENP1000: rounded = 5000, raw = 4999.782181, rounded_increase = 0, calc = [4999.779981 + (5000.000000 - 4999.779981) x 1.00%]


